economy,series,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
BIH,NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.0,1080.0,2210.0,3090.0,4430.0,4770.0,5040.0,5190.0,5530.0,5720.0,6500.0,6750.0,7630.0,8430.0,9360.0,9380.0,9510.0,10060.0,10380.0,11160.0,11530.0,12090.0,13090.0,13750.0,15340.0,16280.0,
BIH,SH.XPD.GHED.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.39737701,59.68112946,62.20930862,68.37924957,56.95884323,54.57805252,54.56292725,55.31858063,55.68835831,68.04769897,68.05644989,68.3642807,68.63848877,69.37789154,70.30995178,69.1782608,70.82466125,70.09870148,69.84757996,,
BIH,SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,0.2,,,0.1,,,,0.1,,,,,,,,,
BIH,SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,0.1,,,0.0,,,,0.0,,,,,,,,,
BIH,SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2,,,,17.9,,,,16.9,,,,,
BIH,SI.SPR.PC40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIH,SI.SPR.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIH,SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5386.01670638415,6837.91225246609,13392.9224883226,18324.8272527308,21570.1870539087,24202.4647492472,25934.0075178435,27481.5403418764,29397.101937089,30943.8955613932,33269.4583577269,36972.3493220761,39442.2080478238,39742.7529282861,38146.7892596207,37403.8388814048,39001.5541642808,40210.6945239718,40260.1136821402,41699.0013785451,41913.8528316073,44059.990534966,44604.0026387227,43778.7892824374,44548.9568853961,43720.1938801244,
BIH,SP.DYN.LE00.IN,60.353,61.019,61.646,62.243,62.818,63.381,63.94,64.499,65.059,65.621,66.187,66.756,67.32,67.867,68.39,68.872,69.296,69.657,69.954,70.193,70.399,70.601,70.82,71.061,71.315,71.534,71.65,71.626,71.461,71.184,70.877,70.645,70.577,70.725,71.093,71.645,72.307,72.976,73.569,74.05,74.403,74.637,74.803,74.941,75.068,75.198,75.342,75.498,75.665,75.844,76.031,76.219,76.401,76.569,76.723,76.865,76.998,77.128,77.262,77.401,
BLR,FI.RES.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100987552.590763,377020387.881762,469150024.053594,393699160.773387,702756649.059353,294270277.250556,350495841.300002,390676493.528801,687361275.148582,636538852.309087,836974642.741323,1341819426.53213,1386410520.73254,4178575862.32941,3063153364.72563,5640214197.2805,5025440611.53055,7863285897.42622,8094992776.16545,6654216939.69032,5067715364.28753,4172797260.41231,4907608003.26984,7315236708.5196,7157559690.48716,9393817368.90426,
BLR,NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2124.84051428011,1765.74455562095,1667.68177731373,1590.09588197453,1460.0590758956,1370.67655885011,1452.44548758328,1396.5017856782,1511.77005267883,1210.6117195862,1276.2880341,1244.37318523431,1479.31458271677,1819.76605926177,2378.62328600741,3125.81053502853,3847.43412382153,4735.65760793999,6377.36973201232,5351.35538243278,6029.3967998293,6519.23019498892,6940.15925359735,7978.87261471076,8318.51268992675,5949.10630699748,5022.62664330491,5761.74712023007,6330.0752464187,6697.96861498416,
BLR,NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5232.07829269631,5341.48526210939,4928.10880047897,4650.98823724828,4199.44034494361,3854.03197576776,4047.99073070163,4606.71959093066,5073.96192858346,5344.65821344333,5808.35742604515,6248.21138190261,6709.84550302815,7367.1937790108,8489.48408708654,9642.42979293825,10994.7667382997,12317.4565013878,13885.7467207581,14050.8803096121,15349.2281344273,16543.0437300092,18071.5055962673,18948.4684736964,18955.907025082,18041.2425036167,17725.7521791512,18280.1989190642,19345.2801947979,20101.1150499252,
BLR,NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1790.0,1600.0,1450.0,1360.0,1450.0,1530.0,1550.0,1400.0,1380.0,1300.0,1380.0,1630.0,2170.0,2810.0,3520.0,4310.0,5500.0,5700.0,6150.0,6260.0,6610.0,7010.0,7590.0,6710.0,5620.0,5300.0,5700.0,6320.0,
BLR,NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,5340.0,4930.0,4650.0,4170.0,3840.0,4040.0,4580.0,5040.0,5330.0,5780.0,6220.0,6690.0,7370.0,8490.0,9630.0,10970.0,12220.0,13780.0,13830.0,15050.0,16170.0,17660.0,18260.0,18360.0,17240.0,16900.0,17580.0,18650.0,19510.0,
BLR,SH.XPD.GHED.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.66545105,74.61546326,72.53397369,75.9923172,76.69067383,74.49872589,71.47140503,70.18518066,65.78203583,64.56335449,68.04415894,63.35825348,65.65190125,62.65647888,62.60076904,60.78436279,70.94084167,69.10974121,70.41131592,,
BLR,SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8,10.6,7.3,3.2,2.1,1.4,0.3,0.4,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
BLR,SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,2.7,1.8,0.7,0.5,0.4,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
BLR,SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9,28.9,30.5,27.1,17.8,12.7,11.1,7.7,6.1,5.4,5.2,7.3,6.3,5.5,4.8,5.1,5.7,5.9,5.6,5.0,
BLR,SI.SPR.PC40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.24,,,,,12.94,
BLR,SI.SPR.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.02,,,,,21.25,
BLR,SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19399.6721122828,17862.0926309318,17338.7782578657,15904.8054477488,14962.4253304394,16744.523837355,17131.7327289058,17974.0996306138,18301.7512907342,19008.2871227263,19585.9564022981,20280.583597464,21404.1792319063,23522.1346181518,25389.1185433141,27606.6373633515,29607.2269223855,32235.695985315,31999.2268014834,34332.2256097759,36110.7912621141,36675.1284836005,37015.3176727483,37615.8549931256,36161.5347626715,35216.1935345715,36103.134585534,36961.6104904182,38011.2419038624,
BLR,SP.DYN.LE00.IN,67.7080975609756,68.2126585365854,68.6358292682927,68.9920731707317,69.2899268292683,69.5374146341464,69.7346097560976,69.8816585365854,69.9826341463415,70.0451463414634,70.079243902439,70.093,70.0924146341464,70.0824390243902,70.0680731707317,70.0482682926829,70.0159024390244,69.9674146341464,69.9063170731707,69.8416341463415,69.8020243902439,69.8191707317073,69.9082195121951,70.0646585365854,70.2719268292683,70.9926829268293,71.549512195122,70.990243902439,71.3414634146341,71.4829268292683,70.8365853658537,70.3780487804878,70.0219512195122,68.9707317073171,68.7682926829268,68.4609756097561,68.5121951219512,68.4609756097561,68.4073170731707,67.9073170731707,68.9121951219512,68.5073170731707,68.0560975609756,68.5536585365854,68.9560975609756,68.8512195121951,69.4048780487805,70.2073170731707,70.4560975609756,70.4073170731707,70.4048780487805,70.5536585365854,71.9658536585366,72.4707317073171,72.9707317073171,73.6243902439025,73.8268292682927,74.1292682926829,74.1756097560976,74.2268292682927,
BLZ,FI.RES.TOTL.CD,,,,,,,,,,,,,,,,,5490665.587099,8020500.0,13978000.0,10463000.0,12675500.0,10334500.0,9837496.64180636,9305511.47698691,6072200.27825425,14812996.7294923,26897012.7342972,36414762.3033381,51657192.8785779,59880053.3550609,69781501.8992474,53016557.6678253,52942515.7781842,38746495.1016734,34521492.1816793,37608482.6699034,58401982.7843742,59415503.2472151,44084978.8045731,71305511.291037,122898988.202728,112041498.811027,114506518.223208,84684001.2302939,48253483.7920367,71357473.8645495,113721680.976537,108512535.020953,166162897.20763,213683331.633225,217999757.441087,237114250.351976,288924768.784865,402752296.213006,486876774.541703,437151657.938585,376735092.705476,312140148.194318,294468435.057294,277578761.136722,
BLZ,NY.GDP.PCAP.CD,304.917107253962,316.403606143266,327.126867468401,336.94146611457,351.161126269562,377.594305166182,406.097967073577,420.431888198165,386.95323701087,396.654306282497,435.690469415558,474.444216207405,519.563507668109,605.933440702651,786.069092043881,885.984529060044,717.040182885396,858.828081086803,980.822509264923,1074.27196489862,1373.09300703606,1328.8281491424,1202.68202630831,1232.83737826059,1336.98758953632,1289.36728897294,1366.04972952188,1612.451575183,1787.95138342857,2011.96872880293,2197.18502331181,2326.82155414173,2666.88159980239,2832.97532663367,2880.12544625149,2996.38292834951,3001.83372023364,2952.94859644372,2992.4447542607,3066.05352570004,3364.33293572974,3404.4530174898,3525.63858250311,3650.36652129535,3802.29580765559,3883.19238900634,4153.89473756475,4252.48725022991,4404.33083569354,4186.48996519998,4270.86434454699,4423.48979672175,4505.62130177515,4568.50295763852,4705.60268956266,4775.95564827821,4818.40390879479,4887.5772083381,4884.7341615523,4815.1637107951,
BLZ,NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3334.94177678189,3771.06753263044,4251.05512277019,4547.69655629289,4557.32179700747,4563.86987352541,4565.46301549608,4638.59388450423,4682.42021500796,4978.2383456905,5558.48644917286,5766.02023058147,5963.24621155309,6467.24100097829,6781.13340985142,6945.57375875207,7306.76196551107,7347.2419522451,7554.36672024743,7438.78218131445,7563.65016475826,7684.81762197575,7272.87001468807,7226.99483075387,7170.52946398798,7244.39107837677,7179.46231905401,7108.86670023719,7291.73463205945,7314.63199191617,
BLZ,NY.GNP.PCAP.CD,,,330.0,340.0,350.0,370.0,390.0,420.0,420.0,420.0,420.0,450.0,520.0,600.0,730.0,840.0,800.0,850.0,930.0,1120.0,1420.0,1430.0,1290.0,1150.0,1160.0,1200.0,1350.0,1610.0,1870.0,2080.0,2260.0,2420.0,2680.0,2790.0,2770.0,2860.0,2880.0,2890.0,2780.0,2880.0,3150.0,3130.0,3200.0,3420.0,3560.0,3620.0,3740.0,3670.0,3880.0,4050.0,3880.0,4050.0,4100.0,4180.0,4250.0,4400.0,4330.0,4390.0,4450.0,4480.0,
BLZ,NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3270.0,3690.0,4130.0,4400.0,4360.0,4400.0,4380.0,4470.0,4460.0,4710.0,5210.0,5320.0,5530.0,5880.0,6030.0,6220.0,6550.0,6430.0,6630.0,6930.0,6800.0,7170.0,6700.0,6680.0,6580.0,6840.0,6730.0,6620.0,6580.0,6700.0,
BLZ,SH.XPD.GHED.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.20991135,51.70423889,52.40341949,50.71727753,51.08468628,53.2246933,57.12363815,59.98802948,66.14024353,64.31554413,66.5559845,65.3565979,65.60863495,66.60925293,62.80492401,67.82137299,68.77166748,68.64238739,68.59848785,,
BLZ,SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1,9.7,,13.3,16.0,14.2,13.9,,,,,,,,,,,,,,,,,,,,,
BLZ,SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.5,,5.5,7.7,5.8,6.0,,,,,,,,,,,,,,,,,,,,,
BLZ,SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLZ,SI.SPR.PC40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLZ,SI.SPR.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLZ,SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17468.7133100168,19209.9992909116,20063.0588185204,19939.0196185808,19728.1886243872,19438.1865263153,18860.6499923384,18891.4543704339,19192.264586609,20214.7680574359,19828.4524100786,20106.5874758549,21163.0193494457,21337.451108306,20919.9616807839,20810.1593862654,20005.2746560102,19934.3313395478,19373.7241195176,19317.0278995776,19004.8045041828,18810.4545676442,18430.864551801,18323.6619120772,18071.6056234867,17187.0835797701,16988.6271373787,16789.7699109525,16330.0624279997,
BLZ,SP.DYN.LE00.IN,59.981,60.531,61.092,61.663,62.241,62.823,63.402,63.971,64.525,65.058,65.566,66.047,66.504,66.939,67.354,67.751,68.135,68.509,68.874,69.229,69.577,69.921,70.257,70.575,70.865,71.11,71.294,71.405,71.437,71.386,71.242,70.996,70.662,70.268,69.845,69.439,69.1,68.858,68.734,68.734,68.847,69.04,69.272,69.511,69.749,69.998,70.286,70.636,71.059,71.541,72.057,72.57,73.044,73.452,73.782,74.034,74.219,74.365,74.496,74.623,
BMU,FI.RES.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMU,NY.GDP.PCAP.CD,1902.4021189224,1961.5381692465,2020.38596503345,2020.26524752445,2199.72700691179,2282.21654616239,2630.85046632946,2982.74970426108,2830.18867924528,3053.7037037037,3387.27272727273,3866.30036630037,4343.17343173432,5009.2936802974,5853.93258426966,6509.43396226415,7261.27819548872,8370.78651685393,8876.86567164179,9613.38289962825,11218.2178159868,13425.9769663942,14166.1712925391,15902.0203826211,17469.8255675877,18269.5355197019,20450.6645289464,22411.7956749468,24253.1755188784,25517.9217212488,26841.5197383946,27700.3100591315,28669.6817134568,30900.6942794093,31476.0637221848,33989.7231613832,44826.7890701658,48478.8832504091,51371.7408069836,54245.459737293,56284.1686478094,58883.9594265967,62583.1002034588,66111.7252270035,70359.3191088798,75882.0338560339,95221.8588720301,104287.387498459,106935.486341979,101407.764031934,101875.28407346,97774.1620717428,98431.8651810241,99471.6388978631,98467.683993982,102005.62564189,106885.878489327,111820.581466347,113021.417396746,116889.952676215,
BMU,NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34909.1802524149,34994.082266883,36030.2417041146,37790.419049102,38560.4512207666,40807.8422116097,42364.1015306172,44802.7762376922,46729.5133668019,48734.2253990083,53983.1077673148,58516.5907490708,58183.9531184331,60886.1213052918,63560.1427815253,66207.2548728875,71580.6220719782,75534.9775998563,75121.6481269854,71040.1736798704,70620.080683347,69998.8434204712,67453.8205236015,68993.2274876771,68775.4467426718,71873.2280578182,76362.0514142141,81834.9558735543,83404.2744996891,85272.2134731075,
BMU,NY.GNP.PCAP.CD,,,2170.0,2160.0,2360.0,2460.0,2830.0,3210.0,3240.0,3340.0,3570.0,4010.0,4550.0,5430.0,6490.0,7570.0,8290.0,8960.0,9680.0,10700.0,12790.0,14120.0,13710.0,14820.0,16510.0,17870.0,21170.0,24040.0,26620.0,26500.0,27060.0,27400.0,29000.0,30890.0,31730.0,34290.0,,,,,,,,,,,,99790.0,107640.0,104080.0,103480.0,101610.0,100100.0,101760.0,99920.0,101120.0,103620.0,112940.0,116990.0,117530.0,
BMU,NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35240.0,35260.0,36070.0,37830.0,38600.0,40850.0,,,,,,,,,,,,77740.0,77040.0,72550.0,72180.0,71790.0,70450.0,72180.0,71390.0,74460.0,78530.0,85190.0,86120.0,86460.0,
BMU,SH.XPD.GHED.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMU,SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMU,SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMU,SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMU,SI.SPR.PC40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMU,SI.SPR.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMU,SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMU,SP.DYN.LE00.IN,,,,,,68.8978048780488,,,,,70.29,,,,,,,,,,72.3046341463415,,,,,,,,,,,74.029512195122,,,,,,,,,77.8853658536585,77.8853658536585,78.0878048780488,78.3341463414634,78.4853658536585,78.6853658536586,78.8878048780488,78.9341463414634,79.2365853658537,79.3884390243903,79.2885365853658,81.1526829268293,81.6778048780488,80.5724390243902,80.7973170731707,81.0121951219512,81.2270731707317,81.4419512195122,81.6517073170732,81.8665853658537,
BOL,FI.RES.TOTL.CD,6715418.4,7404270.65,4005989.98,10404576.44,22546124.32,36572986.48,41219613.49,37943132.8,41648875.1,42066867.2,46379966.09,56353201.3390203,70587990.7668283,100471229.424338,252272315.662618,196963507.555758,206830669.181962,310364752.964208,315441347.098242,527840704.0,553358366.0,429267402.056925,562569850.172806,508816422.275502,533100460.182791,492491229.182777,513310580.538569,530316463.410677,472580567.91584,563347083.0,510931171.639826,422359443.149443,479572082.597048,572438127.381549,793388690.272346,1005482847.42788,1301661210.80997,1359051283.44007,1218866920.23489,1248580099.5968,1184108227.67537,1146023735.30062,892729137.789948,1096941369.79827,1271422924.68151,1794984952.8082,3193982720.12098,5313631986.14594,7719766413.099,8574579206.49636,9730683978.92495,11994673114.8231,13924289443.08,14429068711.3771,15129277524.0077,13049620686.0687,10053627485.0797,10245969449.6731,8929614182.53614,6455449941.6788,
BOL,NY.GDP.PCAP.CD,102.237890155986,109.061011508637,116.925152681732,123.429309527166,136.312430833969,149.640073856538,162.326054493388,179.583337089403,199.629799698863,211.797112677127,226.806971403988,239.128125040464,268.584130108623,263.892360103188,429.297647353188,480.803078321255,534.273494872353,617.306947304581,703.136348152004,809.411289427148,811.284863105057,1030.83341637842,960.983612911291,913.975158799769,1019.05776244986,870.185648376456,627.398529309648,671.075125540652,698.692639903084,701.666147390148,709.05967248876,762.078033122078,788.151989829071,784.191739325258,801.046029656507,880.992224046171,950.856508392184,998.515324227691,1049.49937364874,1003.39223063895,997.582459886835,948.871206629035,904.226627282534,907.537110090057,967.406991954858,1034.31124023689,1218.87445946804,1372.6282248299,1715.20892185853,1754.21106094735,1955.46154376367,2346.33715481293,2609.88081366788,2908.20009458765,3081.87882321413,3035.97221350817,3076.65894989886,3351.1240444427,3548.59015508448,3552.0687602631,
BOL,NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2374.67792244663,2530.23834716546,2575.60428466896,2692.07637694693,2818.55836933606,2950.81343608815,3072.63573663703,3215.09101674969,3347.60994420504,3344.22854399819,3437.61887776643,3504.7400553462,3580.81761151236,3677.63873703052,3863.45415091144,4086.37389488737,4335.38310169564,4575.66375837663,4868.44414304778,4986.46245410146,5167.11391817954,5460.25545403167,5921.64947773198,6624.80529343012,7056.82836431613,7133.87445757502,7499.77885938035,8423.69680584065,8866.37883394526,9110.55582043167,
BOL,NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,550.0,580.0,650.0,760.0,820.0,900.0,860.0,840.0,850.0,840.0,740.0,720.0,710.0,720.0,720.0,740.0,770.0,790.0,810.0,850.0,900.0,950.0,990.0,980.0,980.0,950.0,920.0,910.0,950.0,1020.0,1110.0,1220.0,1480.0,1620.0,1780.0,2000.0,2250.0,2590.0,2830.0,2960.0,3040.0,3090.0,3370.0,3520.0,
BOL,NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2250.0,2410.0,2490.0,2600.0,2730.0,2860.0,2990.0,3140.0,3280.0,3270.0,3350.0,3410.0,3490.0,3540.0,3690.0,3930.0,4180.0,4400.0,4710.0,4790.0,4930.0,5240.0,5570.0,6210.0,6690.0,6890.0,7360.0,8170.0,8650.0,8930.0,
BOL,SH.XPD.GHED.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.32917404,54.17406464,53.14351273,53.00777054,52.13727188,54.26985168,56.02086639,59.09320831,58.65034485,61.03662872,58.76804733,58.39107513,57.03056335,58.5225296,62.62419128,65.74084473,64.82120514,68.52770233,71.1684494,,
BOL,SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,19.3,,25.2,28.6,22.8,24.6,,13.6,19.2,16.1,12.4,11.0,10.3,,7.2,8.2,6.9,5.7,6.3,7.5,6.5,4.9,3.2,
BOL,SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,,,,,10.0,,15.3,17.5,12.3,13.3,,6.0,9.9,8.0,5.9,5.0,5.0,,3.0,3.9,3.1,2.5,2.8,3.4,2.9,1.9,1.0,
BOL,SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.2,
BOL,SI.SPR.PC40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.51,,,,,5.24,
BOL,SI.SPR.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.33,,,,,13.67,
BOL,SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11564.0166130251,11491.8763534725,11672.3216560169,11884.1966508753,12098.675489034,12305.4960825814,12574.2772351178,12887.4198435593,12643.2505646405,12651.9273930909,12502.7191963259,12460.2569489154,12441.0077767298,12596.6664970044,12784.5361199932,13027.3784496391,13516.1461609048,13957.5932645112,14154.2306150714,14383.4064300861,14779.9354890897,15811.8393647747,16492.8295279976,16483.537806974,18175.3033494841,18462.4007679997,18490.511680765,18089.3561667237,18066.1808047822,
BOL,SP.DYN.LE00.IN,41.82,42.15,42.49,42.84,43.199,43.568,43.947,44.337,44.737,45.147,45.568,45.999,46.441,46.893,47.355,47.828,48.312,48.806,49.31,49.824,50.349,50.883,51.427,51.98,52.543,53.115,53.695,54.284,54.881,55.486,56.099,56.721,57.351,57.989,58.631,59.276,59.922,60.566,61.204,61.835,62.452,63.054,63.64,64.21,64.766,65.312,65.853,66.395,66.937,67.476,68.007,68.521,69.01,69.468,69.891,70.277,70.626,70.945,71.239,71.513,
BRA,FI.RES.TOTL.CD,432848800.0,471156150.0,336000900.0,355042320.0,245487600.0,484251120.0,425796620.0,200149600.0,266422900.0,656773200.0,1189904670.0,1753865277.94277,4218805676.74583,6508867084.0128,5463238279.69263,4166486431.37877,6666854181.77382,7441920872.37625,12190033177.1808,9838705354.82902,6875231542.0342,7479607844.25765,3997356017.94856,4561475256.47813,11960814096.9956,11617955161.6872,8184181031.96702,8134599725.9388,9114472122.65344,9678276000.0,9997591007.59699,9391631540.11071,23750647504.125,32247610989.3312,38810777748.0861,51842389630.8018,60152476087.583,52208520617.4322,44487193726.0979,36342324443.4703,33015297295.6899,35866445530.2453,37832146718.419,49297286966.3089,52934865185.6722,53799284976.6775,85842861115.1295,180333622535.832,193783363540.649,238539464848.441,288574623536.622,352010222755.829,373160977539.732,358816422466.118,363570226084.661,356464980327.488,364984039092.456,373955518686.487,374709673447.828,356886386911.979,
BRA,NY.GDP.PCAP.CD,210.109899384623,205.04076826426,260.425653075282,292.252136324528,261.66661956418,261.354354519834,315.797202907062,347.493056109702,374.786775401462,403.884267342212,445.02310059739,504.749516124995,586.214404973525,775.273300345189,1004.10491009099,1153.8309583695,1390.62497537665,1567.00618230231,1744.25712944487,1908.48762658653,1947.27643012721,2132.8833173447,2226.76726079559,1570.5397473792,1578.92641703719,1648.08210438614,1941.49110905835,2087.3076054076,2300.37684355265,2908.49615806386,3100.28046842987,3975.39008935633,2596.91987612034,2791.20912422419,3500.61148991066,4748.21552893015,5166.16374470632,5282.00882754111,5087.152221014,3478.37272997644,3749.75324996168,3156.79871788773,2829.28319217077,3070.91049061377,3637.46238925733,4790.43708777366,5886.46358837728,7348.03079355548,8831.02311697566,8597.91535151624,11286.2430162457,13245.6124995448,12370.0242007149,12300.3248822758,12112.5882059697,8814.00098681261,8710.09668954121,9925.38623770041,9001.23424863499,8717.18627810819,
BRA,NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6701.20904417979,6909.92174564806,6915.31270219379,7287.07540342039,7712.67167401152,8090.89000007492,8288.17894959802,8582.06774052655,8575.87350838909,8611.90022976481,9060.78639967067,9260.76595890702,9568.06384765569,9733.77081639542,10445.3445105993,10988.9586843713,11642.4439466158,12549.9279809866,13312.7634156653,13269.1185719948,14299.5516971693,15040.0581828206,15046.2898798158,15588.7262064568,15718.5656477083,14744.1129133865,14256.1632471211,14519.8491302518,14951.8109956354,15299.9872589341,
